id_badan_usaha,nama_badan_usaha,kode_badan_usaha,nib,npwp_badan_usaha,no_telp,email,alamat,kode_pos,rt,rw,jenis_badan_usaha,scraped_at
611426923490450484,SILICA KHARISMA BERSAMA,21882,0103230060188,62955520*******,081333272331___,,"Jl. Sawo No.77, Kelurahan Sungaijawi, Kec, Pontianak Kota",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:08.275467
623343703800553157,SILICA KUTAI KARTANEGARA,623343703800553157,2807230274343,039796836*******,02183796630,ptsilicakutaikartanegara@gmail.com,Jl. KH. Abdullah Syafei No. 23,12830,001,001,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:10.995038
611426814648261417,SILICA LAUTAN MUTIARA,17499,2401220056741,53911399*******,435758_________,,pangkal pinang provinsi kepulauan bangka belitung,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:13.596858
611426769374941213,SILICA MAJU BERSAMA,15698,1213000740327,42881784*******,081233673349___,,"Jl. Desa Habau Hulu, Kel. Habau Hulu, Kec. Banua Lawas, Kab.
Tabalong, Provinsi Kalimantan Selatan,
Kode Pos: 71553",,,,Perusahaan Komanditer (CV),2026-06-10T09:28:16.149312
611426928557168590,SILICA MAKMUR LESTARI,21953,null_21953,43761890*******,,,"JALAN KAPITAN RAYA NOMOR 19, Desa/Kelurahan Sukatani, Kec. Tapos. Kode Pos: 16454",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:18.687033
611426878124856008,SILICA MEGAH RAYA,19789,2607230240036,39767437*******,08115032279____,,JL TRIKORA RT 040 RW 007,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:21.164008
611426802199567781,SILICA MINSOURCES JAYA,16886,1260000352126,41825519*******,02175875180____,,"Kencana Loka Blok J.5/3 Sektor XII BSD, Kel. Rawabuntu, Kec. Serpong, Kota Tangerang Selatan, Provinsi Banten Kode Pos 15318",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:23.772700
611426923360426669,SILICA MUARA BARU,21673,2511220019257,061868717*******,02158909961,ptsilicamuarabaru@gmail.com,"Business Park Kebon Jeruk Blok I No. 21, Jl. Meruya Ilir Raya No. 88",11620,001,005,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:26.344798
611426934219477057,SILICA PURNAMA KEPRI,22232,2811240086463,022480682*******,081220751803___,,"Jalan Komplek Bumi Praja Perumahan Diamond Alfa  Praja Blok C Nomoro 6, Andonohu",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:28.926185
624057454187125225,SILICA PUTRA MANDIRI,624057454187125225,1608230110256,050034269*******,081286534567,ptsilicaputramandiri@gmail.com,Gedung Ascom Jl.K.H. Abdullah Syafe'i No.23 A,12830,000,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:31.517357
611426848982832422,SILICA SUEMERU PERKASA,18651,null_18651,60288946*******,,,"Rukan Grand Samarinda Blok B-7 No. 11 Jalan Letjen Jend. Suprapto,
Desa/Kelurahan Air Putih, Kec. Samarinda Ulu, Kota Samarinda, Provinsi
Kalimantan Timur,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:34.143996
611426911922560138,SILICA SUKSES SEJAHTERA,21236,null_21236,,,,"RUKO PIAZZA, MOZIA BSD, BLOK E5 NOMOR : 9, LENGKONG
KULON, Desa/Kelurahan Lengkong Kulon, Kec. Pagedangan, Kab.
Tangerang, Provinsi Banten,
Kode Pos: 15331",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:36.680801
611426911981280418,SILIKA ALAM ASIA,21339,0508230036217,39861798*******,082382727742___,,"PERUMAHAN GRIYA MAS BLOK C NOMOR 3, Desa/Kelurahan Sungai
Panas, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau, Kode pos 29411",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:39.142474
611426911981280416,SILIKA ALAM SEMESTA,21337,0308230076221,39824295*******,082382727742___,,"PERUMAHAN GRIYA MAS BLOK C NOMOR 3, Desa/Kelurahan Sungai
Panas, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau, Kode pos 29411",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:41.702108
611426856419334837,SILIKA ANDALAN NATUNA,18997,0812210015715,53418944*******,081319457836___,,"Jl. Pancur No. 28, RT. 003 / RW. 003, Kel. Batu Hitam, Kec. Bunguran Timur,  Kab. Natuna, Kepulauan Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:44.231474
611426802300228256,SILIKA ANUGERAH MANDIRI,16963,0205010211387,096866315*******,082143076677___,,Jl. Menganti Karangan No. 62 RT 001 RW 003 Kelurahan Babatan Kecamatan Wiyung Kota Surabaya Provinsi Jawa Timur,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:47.111478
611426923419146694,SILIKA ARBA SINERGI,21761,2309240081028,05614337*******,08121191904____,,"Menara Pondok Indah Lt 2 Jl Metro Pondok Indah Kav II BA No  2 
Pondok Indah Desa Kelurahan Cilandak Barat Kec Cilandak Kota Adm
Jakarta Selatan Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:49.675269
611426888971327161,SILIKA BARITO BARSEL,20332,2601240073709,03660792*******,02125981162____,,"Menara Standard Chartered Lt.32, JL. Prof. Dr. Satrio No.164, Kelurahan Karet Semanggi, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:52.144778
611426923452702041,SILIKA BERKAH BOMBANA,21816,0109220071107,60766994*******,08128812778____,,"JALAN POROS BOMBANA-KOLAKA Desa/Kelurahan Ranokomea, Kec. Poleang Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:54.655161
611426923360426665,SILIKA BERKAH GANDA,21669,1712220004859,062132638*******,081351776392___,,"Kalimas Baru 3-A, Kelurahan Perak Timur, Kec. Pabean Cantian, Kota Surabaya, Provinsi Jawa Timur Kode Pos : 60164",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:57.343364
611426782897378489,SILIKA CAHAYA UTAMA,16304,3010210010574,53080493*******,085211614693___,,PERUMAHAN ALEXANDRIA NO. E 08 RT 033 RW 011 SUNGAIKEDUKAN RAMBUTAN,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:59.846243
611426911981280417,SILIKA CEMERLANG SEMESTA,21338,0508230037953,39869647*******,082382727742___,,"PERUMAHAN GRIYA MAS BLOK C NOMOR 3, Desa/Kelurahan Sungai
Panas, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau, Kode pos 29411",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:02.479886
611426928552974876,SILIKA CENTRA PRATAMA,21943,2508230058655,050056514*******,082240344207___,,"JL. BUNGA TANJUNG PERUMAHAN GRAND KEMARAYA	NO.	5, Desa/Kelurahan Watu-Watu, Kec. Kendari	Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:04.940196
611426849045746155,SILIKA CEREMAI ABADI,18739,0407220011644,60013628*******,081549271630___,,"Dusun Sentebang Selatan, Desa Sentebang, Kecamatan Jawai,
Kabupaten Sambas, Kalimantan Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:07.663858
637941654568967536,SILIKA CIPTA NIAGA,637941654568967536,1412230040067,099404112*******,0218310588,silikaciptaniaga@gmail.com,Jl. Jaya Mandala V No. 21E,12870,010,001,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:10.245941
611426923385590927,SILIKA INDO GEMILANG,21709,1110230022997,50676745*******,082374346565___,,"RUKO GARDEN SHOPPING ARCADE BLOK. B NO. 08-AL
TANJUNG DUREN SELATAN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:13.641668
611426863637731372,SILIKA INDONESIA MAJU,19234,1402220000465,63300250*******,081277010144___,,"JL. TERUS MAROK KECIL, RT/RW 004/003, Desa/Kelurahan Marok
Kecil, Kec. Singkep Selatan, Kab. Lingga, Provinsi Kepulauan Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:16.267451
611426763012185530,SILIKA JAYA MAKMUR,15310,1256000142323,41228276*******,08115822844____,,Perum Citra Griya Blok E No.19,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:18.877319
611426856402555743,SILIKA KENCANA ENERGI,18971,1221000671116,41524029*******,02186908743____,,"Komp. Rukan Taman Pondok Kelapa Blok F No.1, Jl. Pondok Kelapa Raya, Duren Sawit, Jakarta Timur 13450",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:21.492766
611426894549750654,SILIKA MAJU PRATAMA,20515,0607220081047,060136261*******,0216245074_____,,"JL. MANGGA BESAR VIII NO.37, Kelurahan Taman Sari, Kecamatan Taman Sari, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11150",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:24.001021
611426883820723918,SILIKA MAKMUR PRAKARSA,20027,0220004401636,093899855*******,081330626977___,,"Desa Pacing, Kecamatan Sedan, Kabupaten Rembang, Provinsi Jawa Tengah",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:26.486351
611426849012193759,SILIKA MALEK BERSAMA,18691,0211220047567,61572659*******,081549271630___,,"Jl. Natuna No.104, Kelurahan Akcaya, Kecamatan Pontianak Selatan, Kota Pontianak,Provinsi Kalimantan Barat.",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:28.983969
611426894541362505,SILIKA MANDIRI MAKMUR,20501,0607220080994,060132739*******,0216245074_____,,"Jl. Mangga Besar VIII No.37, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:31.614008
611426870679966013,SILIKA MINERAL ALAM,19502,2801220036113,63088629*******,081363786718___,,"JL. SULTAN MACHMUD NO. 8, , Kota Tanjung Pinang, Provinsi
Kepulauan Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:34.075480
611426906390271452,SILIKA MINERAL UTAMA,21027,2703230071009,040389891*******,082177426502___,,"JL.SULTAN ABDURRAHMAN NO 12, Desa/Kelurahan Sungaibangkong, Kec. Pontianak Kota, Kota Pontianak, Provinsi Kalimantan Barat, Kode Pos: 78116",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:36.543147
611426841223372419,SILIKA MITRA ARTHA,18533,1807220042104,60287874*******,02122222496____,,"Ruko The Spring Utara No. 08 Jalan Telaga Desa Cihuni
Kecamatan Pagedangan Tangerang Provinsi Banten",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:38.968413
611426911993862762,SILIKA MITRA PERKASA,21363,0609240015465,12473515*******,085212301291___,,"Jalan Jenderal Ahmad Yani, Desa/Kelurahan Gunungbesar, Kec. Simpang
Empat, Kab. T anah Bumbu, Provinsi Kalimantan Selatan,
Kode Pos: 72213",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:41.546577
611426814618902480,SILIKA MULTI GUNA,17455,2909210024796,43657720*******,081553335550___,,"Jalan KH. Wahid Hasyim, Kelurahan Kauman, Kecamatan Tulungagung, Kabupaten Tulungagung, Provinsi Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:44.028286
611426841286286071,SILIKA NUSANTARA INDONESIA,18614,1005220011624,65298943*******,081549271630___,,"Jalan Purnama No 7 Samping Gg.Perintis 5 RT 004 RW 015
Kelurahan Akcaya Kecamatan Pontianak Selatan Kota Pontianak Kalimantan Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:46.780634
611426911972890900,SILIKA PRIMA NUSANTARA,21321,2404240343521,20634260*******,082382727742___,,"PERUMAHAN GRIYA MAS BLOK C NOMOR 3, Desa/Kelurahan Sungai
Panas, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau, Kode pos 29411",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:49.321454
611426900061068375,SILIKA PRIMA SEJAHTERA,20714,1704230048366,40657229*******,0212303688_____,,Menara Thamrin 20th Suite 2007 Jl M H  Thamrin Kav 3  Jakarta 10250,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:51.964099
611426789037839519,SILIKA SALUT SEJAHTERA,16329,2109210031668,43496305*******,082154963660___,,"Green	Central	City,	Tower	Cerberra,	Floor	15-06,	Jl.	Gajah	Mada	No.	188,
Kel.	Glodok,	Kec.	Taman	Sari,	Kota	Adm.	Jakarta	Barat,	Provinsi	DKI
Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:54.452736
611426870759658836,SILIKA SUMBER MINERALINDO,19633,1204000752288,043119810*******,085291228888___,,"Jl. Barek Motor No.18, Kijang Kota, Kec. Bintan Tim., Kabupaten Bintan, Kepulauan Riau 29151",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:57.164652
611426900144951374,SILIKA SUMBER PANEL ENERGI,20869,1101240099048,99853308*******,082125818098___,,"Jl. Bandeng VI No. 15, Desa/Kelurahan Bukit Tunggal, Kec. Jekan Raya",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:29:59.694321
611426802325394579,SILIKA TIMUR ABADI,16990,1224000410584,42058334*******,081263059066___,,JL. PULAU TEGAL LK.II,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:02.481941
611426863725809667,SILIKA UNGGUL SEJAHTERA,19361,1905220076564,65049830*******,08118887439____,,JL. KARNA SOSIAL NO 27 KELURAHAN AKCAYA KECAMATAN PONTIANAK SELATAN,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:05.219129
611426906423826801,SILIKA UTAMA INDONESIA,21085,2404240342092,20485264*******,082382727742___,,"PERUMAHAN GRIYA MAS BLOK C NOMOR 03, Desa/Kelurahan Sungai
Panas, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:07.792376
611426923385590928,SILIKA UTAMA MAKMUR,21710,0909230018101,50222110*******,082374346565___,,RUKO GARDEN SHOPPING ARCADE BLOK B 08 AL,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:10.328662
611426814694399018,SILINGAN KEDIYU KAYONG,17562,9120006280841,90361079*******,561736588______,,Jalan Imam Bonjol No. 525 Pontianak,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:12.866101
611426681768514924,SILKAR NATIONAL,11864,9120202641342,01305407*******,,,,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:15.528014
611426596112440071,SILVA ANDIA UTAMA,6819,8120210282183,001583595*******,08129104106,silva.andiautama@gmail.com,JL. Raya Batujajar KM 5  No. 35,40561,003,009,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:18.033781
611426763066711106,SIMA SURYA LESTARI,15403,1246000381801,41738300*******,08122045417,simasuryalestari@gmail.com,"Perumahan Pandan Harum Indah Blok C No. 21, Jln. Kadrie Oning, , Kota
Samarinda, Provinsi Kalimantan Timur,
Kode Pos: 75124",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:20.690474
611426841210788016,SIMA SURYA MINERAL,18517,null_18517,62378907*******,,,"JL. KADRIE OENING PANDAN HARUM INDAH BLOK C NO. 21,
Desa/Kelurahan Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Provinsi
Kalimantan Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:23.217624
611426808365192990,SIMPANG TRADING INTERNATIONAL,17205,null_17205,53568751*******,,,"Rukan Beach Boulevard Blok B Nomor 20, Golf Island, Pulau Pantai Maju,
Desa/Kelurahan Kamal Muara, Kec. Penjaringan, Kota Adm. Jakarta
Utara, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:25.602505
611426776329097359,SINAR ANDALAN MULTINDO,15940,null_15940,42321951*******,,,"JL. TAMAN EDELWEIS BARAT BLOK G NO.33 , Desa/Kelurahan
Jakasetia, Kec. Bekasi Selatan, Kota Bekasi, Provinsi Jawa Barat,
Kode Pos: 17147",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:28.401156
611426596120828937,SINAR ANUGERAH SUKSES,6829,0283011001193,002358934*******,0212528535_____,reporting.manager@ne-plc.com,"Jl. Lintas Timur  KM.12 RT 007 RW 001, Desa Mendalo Darat, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:30.910670
611426596120828939,SINAR ASIA FORTUNA,6831,9120007791603,001661655*******,0321365922_____,,"JL. RAYA SURABAYA - MOJOKERTO KM. 45, DESA KRAMAT TUMENGGUNG, KECAMATAN TARIK, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:33.587042
611426821279455483,SINAR ASRI MANDIRI,17678,null_17678,65516756*******,0511774659,pt.sinarsrimandiri@gmail.com,"JALAN BUKIT RAYA INDAH NO 92, Desa/Kelurahan Loktabat Selatan, Kec. Banjarbaru Selatan, Kota Banjarbaru, Provinsi Kalimantan Selatan, Kode Pos: 70714",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:36.306889
611426755231751721,SINAR ASYIQA KARTANEGARA,14986,null_14986,42635490*******,05412525805,sak.coaltrade@gmail.com,"Jl. Air Terjun RT 39 Gang. Daman, No. 01, Kel. Sempaja Utara, Kec. Samarinda Utara, Kota Samarinda, Prov. Kalimantan Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:39.018517
611426856373197860,SINAR BAKTI MINERAL,18933,1711220096243,061754876*******,,,"STC Senayan Lantai 4 Unit 31-34 Jl. Asia Afrika Pintu IX, Desa/Kelurahan
Gelora, Kec. Tanah Abang, Kota Adm. Jakarta Pusat, Provinsi DKI
Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:41.552400
611426841101734767,SINAR BANUA NUSANTARA,18413,null_18413,43675159*******,08125058308,sinarbanuanusantara@gmail.com,"Jalan Srikandi Nomor 100, Desa/Kelurahan Loktabat Utara, Kec. Banjarbaru Utara, Kota Banjarbaru, Provinsi Kalimantan Selatan, Kode Pos: 70714",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:44.038637
611426828929866538,SINAR BARA LESTARI,18062,null_18062,60544603*******,,,"Jalan Lintas Sumatera KM. 03, Desa/Kelurahan Manggis, Kec. Bathin III,
Kab. Bungo, Provinsi Jambi,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:46.440696
611426835250682260,SINAR BARA PERMATA,18354,null_18354,61231281*******,08122228168,vhartono95@gmail.com,"Jl. Raya Kopo No. 454, Desa/Kelurahan Margahayu Utara, Kec. Babakan Ciparay, Kota Bandung, Provinsi Jawa Barat, Kode Pos: 40224",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:48.810787
611426654413266503,SINARBARU WIJAYAPERKASA,10342,8120105860361,001634428*******,02150887940,legal@sbwp.co.id,"Jl. Tuanku Tambusai No. 128, Desa/Kelurahan Labuh Baru Timur, Kec.
Payung Sekaki, Kota Pekanbaru, Provinsi Riau,
Kode Pos: 28292",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:51.268218
611426849087690236,SINAR BATU ANUGERAH,18814,null_18814,61478761*******,,,"ruko simphony blok HX I no.53 kota harapan indah, Desa/Kelurahan
Pejuang, Kec. Medansatria, Kota Bekasi, Provinsi Jawa Barat,
Kode Pos: 17125",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:54.115841
611426596129218546,SINAR BATUMAS MAKMUR,6844,9120009771039,071366329*******,,,"Neo Soho Capital Lt 39 Unit 06 Jl. Letjen S. Parman Kav. 28, Grogol Petamburan, Jakarta Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:56.803450
611426596129218545,SINAR BATU SAKTI LESTARI,6843,9120306991991,001772741*******,082279297975___,,JL. RAYA TANJUNGAN KM 30,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:30:59.555822
611426870617052136,SINAR BERLIAN SEJATI,19382,null_19382,02556100*******,,,"GRAND SLIPI TOWER, LEVEL 42G-42H, JL. S. PARMAN KAV. 22-24
NO.5, , Kota Adm. Jakarta Barat, Provinsi DKI Jakarta,
Kode Pos: 11480",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:02.211455
611426849033163902,SINAR BERLIAN SULAWESI,18720,null_18720,40094389*******,,,"JL. KH. HARUN NAFSI NO. 50, Desa/Kelurahan Rapak Dalam, Kec. Loa
Janan Ilir, Kota Samarinda, Provinsi Kalimantan Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:05.112209
611426894600083783,SINAR BORNEO PRIMA,20601,null_20601,99235745*******,083198322763,ptsinarborneoprima@gmail.com,"Jalan KO Citraland City Samarinda J.01/01, Kelurahan Gunung Lingai, Kec. Sungai Pinang, Kota Samarinda, Provinsi Kalimantan Timur, Kode Pos: 75119",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:08.242527
611426596129218549,SINAR BUMI BARATAMA,6847,9120008542032,002609906*******,,,"JL. SERUNAI NO.115 RT.17,RW.06. MUARA BUNGO, KEC.PASAR MUARA BUNGO. KAB.BUNGO",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:10.707909
611426878145828481,SINAR BUMI BHAKTI,19823,null_19823,43023482*******,,,"JALAN PEMBANGUNAN I NOMOR 3, Desa/Kelurahan Petojo Utara, Kec.
Gambir, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta,
Kode Pos: 10130",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:13.208809
611426906386076036,SINAR BUMI SUMATERA,21022,null_21022,,,,"JL.	BOULEVARD	KOMP.	PERKANTORAN	CITRA	RAYA	CITY	BLOK	A	7 N0.	30,	Desa/Kelurahan	Mendalo	Darat,	Kec.	Jambi	Luar	Kota,	Kab. Muaro	Jambi,	Provins",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:15.912115
611426821380120552,SINAR BUMITAMA ENERGI,17826,2008220018764,060245879*******,08127026887,ptsinarbumitamaenergi@gmail.com,"AKR TOWER Lt.16, Unit A Jln. Panjang No. 5, Desa/Kelurahan Kebon Jeruk, Kec. Kebon Jeruk, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11530",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:18.344597
611426735447218328,SINAR CAHAYA METALINDO,14218,null_14218,93658991*******,02129601566,scm.indonesia51@gmail.com,"Office 8 Level 18-A, Jl. Jendral Sudirman Kav. 52-53 SCBD, Kebayoran Baru",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:21.007572
611426821363341643,SINAR FADLI,17800,0311210032816,02722484*******,085299857163___,,JL. PASAR SENTRAL NO 18 KEL. S. BINANGAE KEC. BARRU KAB. BARRU,,,,Perusahaan Komanditer (CV),2026-06-10T09:31:23.395120
611426644426625934,SINAR GIAT TRACO,9903,null_9903,81450923*******,+628117484999,"berawansyahputra@gmail.com, sinargiat.sgt@gmail.com","Jalan Yos Sudarso Lorong Munjul, Desa/Kelurahan Paal Lima, Kec. Kota Baru, Kota Jambi, Provinsi Jambi, Kode Pos: 39127",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:25.848887
611426596133410098,SINAR GUNUNG MOILE,6852,1111210023422,02138101*******,,,"RUKO PLAZA AMSTERDAM BLOK B NO 8, JL. MH THAMRIN RT03/RW05 
KEL. CITARINGGUL, KEC. BABAKAN MADANG, SENTUL CITY - BOGOR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:28.272497
611426911939336079,SINAR HARUM KEPRI,21261,2109230053781,50472900*******,082288200090___,,JALAN ARIF RAHMAN HAKIM NOMOR 6,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:30.767486
611426596133410101,SINAR INDAH SELARAS,6855,8120201931241,002750451*******,07199306377____,,Jl. Permai I RT. 22 RW. 08 – Kelekak Usang – Perawas – Tanjung Pandan – Belitung Prov. Kep. Bangka Belitung – 33413,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:33.402661
611426748717996185,SINAR JAYA ABADI,14796,null_14796,84983370*******,0751-775553,SJA_Pdg85@yahoo.com,"Jl. Raya Indarung Ke. Indarung Kec. Lubuk. Kilangan, Kel. Padang Besi, Kec. Lubuk Kilangan Kota Padang, Provinsi Sumatera Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:36.095073
611426649233299764,SINARJAYA MULIA KUN,9978,8120013081833,082077028*******,05116747143,sinarmuliajayakun05@gmail.com,JALAN SAPTA MARGA GANG BAKTI SWADAYA NOMOR 99,70721,00,00,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:38.564953
611426863591592355,SINAR JAYA NASIONAL,19170,null_19170,61826172*******,,,"Jl. Ir. Soekarno Blok CA No.63, , Kab. Sukoharjo, Provinsi Jawa Tengah,
Kode Pos: 57552",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:31:40.941252
